,target_table,target_column,target_field,source_table,source_column,confidence_score,mapping_type,business_reasoning,llm_provider,llm_enhanced,langgraph_iterations,final_confidence,improvement_attempted,source_matches_count,data_quality_concerns,alternate_mappings_count,processing_timestamp,batch_number,is_test_record
759,ACCOUNT_CREDIT_BUREAU_INFORMATION,DBT_VALID_TO,ACCOUNT_CREDIT_BUREAU_INFORMATION.DBT_VALID_TO,VIEW_ORGPAYEEORG,VALIDATIONDATE,56,banking_rule,Credit transaction indicator for accounting,banking_rules,false,2,56,true,10,,2,2025-06-17T15:28:16.286604,8,false
760,ACCOUNT_CREDIT_BUREAU_INFORMATION,RECORD_SK,ACCOUNT_CREDIT_BUREAU_INFORMATION.RECORD_SK,VIEW_FILERECORD,RECORDDATA,68,banking_rule,Credit transaction indicator for accounting,banking_rules,false,2,68,true,10,,2,2025-06-17T15:28:19.253074,8,false
761,ACCOUNT_CROSS_SELL_LAYOUT,ANB_ID,ACCOUNT_CROSS_SELL_LAYOUT.ANB_ID,VIEW_ACTVSUBACTV_PCI,TABLEID,71,banking_rule,Primary customer identifier for ANB banking system,banking_rules,false,2,71,true,10,,2,2025-06-17T15:28:21.870277,8,false
762,ACCOUNT_CROSS_SELL_LAYOUT,AS_OF_DATE,ACCOUNT_CROSS_SELL_LAYOUT.AS_OF_DATE,VIEW_ACCTGRPACCT,SOLDDATE,47,similarity_based,Similarity-based mapping with score: 0.470,rule_based,false,2,47,true,10,,2,2025-06-17T15:28:24.920309,8,false
763,ACCOUNT_CROSS_SELL_LAYOUT,ROW_NUM,ACCOUNT_CROSS_SELL_LAYOUT.ROW_NUM,STAGSEARCHFORPARTY,ROWNUMBER,49,similarity_based,Similarity-based mapping with score: 0.497,rule_based,false,2,49,true,10,,2,2025-06-17T15:28:27.609951,8,false
764,ACCOUNT_CROSS_SELL_LAYOUT,CUSTOMER_NUMBER,ACCOUNT_CROSS_SELL_LAYOUT.CUSTOMER_NUMBER,SECURITYVALUE,CUSIPNUMBER,47,similarity_based,Similarity-based mapping with score: 0.478,rule_based,false,2,47,true,10,,2,2025-06-17T15:28:30.573892,8,false
765,ACCOUNT_CROSS_SELL_LAYOUT,NAME,ACCOUNT_CROSS_SELL_LAYOUT.NAME,STAGLOANTRIAL,NAME,100,similarity_based,Similarity-based mapping with score: 1.000,rule_based,false,1,100,false,10,,2,2025-06-17T15:28:32.079738,8,false
766,ACCOUNT_CROSS_SELL_LAYOUT,SERVICE_ID,ACCOUNT_CROSS_SELL_LAYOUT.SERVICE_ID,VIEW_FILEWAREHOUSE,SOURCEID,43,similarity_based,Similarity-based mapping with score: 0.430,rule_based,false,2,43,true,10,,2,2025-06-17T15:28:35.156965,8,false
767,ACCOUNT_CROSS_SELL_LAYOUT,SERVICE_NAME,ACCOUNT_CROSS_SELL_LAYOUT.SERVICE_NAME,WOSADEVICE,WOSADEVICENAME,50,similarity_based,Similarity-based mapping with score: 0.509,rule_based,false,2,50,true,10,,2,2025-06-17T15:28:38.387600,8,false
768,ACCOUNT_CROSS_SELL_LAYOUT,IDR,ACCOUNT_CROSS_SELL_LAYOUT.IDR,STAGPRICPACKPRICRULEELEM,PID,50,similarity_based,Similarity-based mapping with score: 0.500,rule_based,false,2,50,true,10,,2,2025-06-17T15:28:41.244389,8,false
769,ACCOUNT_CROSS_SELL_LAYOUT,ADT_LOAD_DATE,ACCOUNT_CROSS_SELL_LAYOUT.ADT_LOAD_DATE,STAGLOANRATEPMTNOTICE,ADDDATE,52,banking_rule,Date when the audit record was loaded,banking_rules,false,2,52,true,10,,2,2025-06-17T15:28:44.139562,8,false
770,ACCOUNT_CROSS_SELL_LAYOUT,ADT_FILE_SOURCE,ACCOUNT_CROSS_SELL_LAYOUT.ADT_FILE_SOURCE,RTXNAGREEMENT,TRAN_SOURCE_KEY,39,similarity_based,Similarity-based mapping with score: 0.390,rule_based,false,2,39,true,10,,2,2025-06-17T15:28:47.123979,8,false
771,ACCOUNT_CROSS_SELL_LAYOUT,ADT_HASH_KEY,ACCOUNT_CROSS_SELL_LAYOUT.ADT_HASH_KEY,RTXNAGREEMENT,TRAN_SOURCE_KEY,34,similarity_based,Similarity-based mapping with score: 0.346,rule_based,false,2,34,true,10,,2,2025-06-17T15:28:49.912889,8,false
772,ACCOUNT_CROSS_SELL_LAYOUT,RECORD_SK,ACCOUNT_CROSS_SELL_LAYOUT.RECORD_SK,VIEW_FILERECORD,RECORDDATA,48,similarity_based,Similarity-based mapping with score: 0.489,rule_based,false,2,48,true,10,,2,2025-06-17T15:28:52.673807,8,false
773,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT,ANB_ID,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT.ANB_ID,VIEW_ACTVSUBACTV_PCI,TABLEID,71,banking_rule,Primary customer identifier for ANB banking system,banking_rules,false,2,71,true,10,,2,2025-06-17T15:28:55.715175,8,false
774,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT,ANB_BAKERHILL_CUSTOMER_ID,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT.ANB_BAKERHILL_CUSTOMER_ID,WH_LOANS,ACCTNBR,23,banking_rule,Customer unique identifier for relationship management,banking_rules,false,2,23,true,5,,2,2025-06-17T15:29:00.301471,8,false
775,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT,ANB_CUSTOMER_ID,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT.ANB_CUSTOMER_ID,VIEW_FEDENROLLMENT,USERID,63,banking_rule,Customer unique identifier for relationship management,banking_rules,false,2,63,true,10,,2,2025-06-17T15:29:03.982131,8,false
776,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT,COMPANY,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT.COMPANY,VIEW_ACHFILERECORDWAREHOUSE,COMPANYID,65,similarity_based,Similarity-based mapping with score: 0.651,rule_based,false,2,65,true,10,,2,2025-06-17T15:29:07.543033,8,false
777,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT,CITY,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT.CITY,STAGBANKMATCH,CITY,100,similarity_based,Similarity-based mapping with score: 1.000,rule_based,false,1,100,false,10,,2,2025-06-17T15:29:09.124796,8,false
778,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT,STATE,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT.STATE,STAGBANKMATCH,STATE,100,similarity_based,Similarity-based mapping with score: 1.000,rule_based,false,1,100,false,10,,2,2025-06-17T15:29:10.712724,8,false
779,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT,DEC_DEPOSITS,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT.DEC_DEPOSITS,VIEW_CARDTXN_PCI,DEPOSITHOLDDAYS,40,similarity_based,Similarity-based mapping with score: 0.408,rule_based,false,2,40,true,10,,2,2025-06-17T15:29:14.511386,8,false
780,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT,DISTANCE_TO_LEAD_BRANCH,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT.DISTANCE_TO_LEAD_BRANCH,STAGBANKMATCH,ADDLSTATE_PASSBACK,30,similarity_based,Similarity-based mapping with score: 0.309,rule_based,false,2,30,true,7,,2,2025-06-17T15:29:18.941092,8,false
781,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT,DISTANCE_TO_NEAREST_BRANCH,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT.DISTANCE_TO_NEAREST_BRANCH,STAGBANKMATCH,ADDLSTATE_PASSBACK,30,similarity_based,Similarity-based mapping with score: 0.308,rule_based,false,2,30,true,7,,2,2025-06-17T15:29:23.580272,8,false
782,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT,HOUSE_HOLD_ID,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT.HOUSE_HOLD_ID,VIEW_ACCTGRPACCT,NOTEHOLDERCD,39,similarity_based,Similarity-based mapping with score: 0.395,rule_based,false,2,39,true,10,,2,2025-06-17T15:29:27.357595,8,false
783,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT,DEC_LOANS,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT.DEC_LOANS,DOC,DOCLOCATION,38,similarity_based,Similarity-based mapping with score: 0.380,rule_based,false,2,38,true,10,,2,2025-06-17T15:29:30.837600,8,false
784,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT,DEC_TOTAL_PROFIT,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT.DEC_TOTAL_PROFIT,WH_ACCTLOAN,TOTALPI,53,banking_rule,Total amount or count for aggregation,banking_rules,false,2,53,true,10,,2,2025-06-17T15:29:34.760003,8,false
785,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT,LATITUDE,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT.LATITUDE,WH_LOANS,LASTINTCHGDATE,38,similarity_based,Similarity-based mapping with score: 0.387,rule_based,false,2,38,true,10,,2,2025-06-17T15:29:38.173269,8,false
786,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT,LONGITUDE,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT.LONGITUDE,WH_LOANS,LOANIDX,40,similarity_based,Similarity-based mapping with score: 0.404,rule_based,false,2,40,true,10,,2,2025-06-17T15:29:41.818295,8,false
787,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT,ANB_OFFICER_ID,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT.ANB_OFFICER_ID,VIEW_WH_ACCTCOMMON,LOANOFFICER,50,similarity_based,Similarity-based mapping with score: 0.502,rule_based,false,2,50,true,10,,2,2025-06-17T15:29:45.146720,8,false
788,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT,TOTAL_PROFIT,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT.TOTAL_PROFIT,WH_ACCTLOAN,TOTALPI,63,banking_rule,Total amount or count for aggregation,banking_rules,false,2,63,true,10,,2,2025-06-17T15:29:48.854088,8,false
789,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT,ADDRESS1,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT.ADDRESS1,STAGSEARCHFORPARTY,ADDRESSLINE,53,similarity_based,Similarity-based mapping with score: 0.539,rule_based,false,2,53,true,10,,2,2025-06-17T15:29:52.463612,8,false
790,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT,ADDRESS2,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT.ADDRESS2,STAGSEARCHFORPARTY,ADDRESSLINE,53,similarity_based,Similarity-based mapping with score: 0.539,rule_based,false,2,53,true,10,,2,2025-06-17T15:29:55.889247,8,false
791,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT,AE_TOTAL_PROFIT,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT.AE_TOTAL_PROFIT,WH_ACCTLOAN,TOTALPI,55,banking_rule,Total amount or count for aggregation,banking_rules,false,2,55,true,10,,2,2025-06-17T15:29:59.804804,8,false
792,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT,AGE,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT.AGE,STAGSEARCHFORPARTY,AGE,100,similarity_based,Similarity-based mapping with score: 1.000,rule_based,false,1,100,false,10,,2,2025-06-17T15:30:01.499381,8,false
793,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT,AGE_1,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT.AGE_1,STAGSEARCHFORPARTY,AGE,52,similarity_based,Similarity-based mapping with score: 0.525,rule_based,false,2,52,true,10,,2,2025-06-17T15:30:04.764437,8,false
794,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT,AGE0_2FEMA,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT.AGE0_2FEMA,STAGLOANTRIAL,DATEMAT,30,similarity_based,Similarity-based mapping with score: 0.306,rule_based,false,2,30,true,10,,2,2025-06-17T15:30:08.313872,8,false
795,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT,AGE0_2MALE,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT.AGE0_2MALE,RTXNBONDREDEMPTION,FACEVALUE,34,similarity_based,Similarity-based mapping with score: 0.343,rule_based,false,2,34,true,10,,2,2025-06-17T15:30:12.060755,8,false
796,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT,AGE0_UNKNO,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT.AGE0_UNKNO,VIEW_WIREREQ,AGENTORGNBR,33,similarity_based,Similarity-based mapping with score: 0.334,rule_based,false,2,33,true,10,,2,2025-06-17T15:30:15.609793,8,false
797,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT,AGE11_15FE,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT.AGE11_15FE,STAGSEARCHFORPARTY,ACCOUNTDESCRIPTION,20,similarity_based,Similarity-based mapping with score: 0.206,rule_based,false,3,20,true,5,,1,2025-06-17T15:30:19.485622,8,false
798,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT,AGE11_15MA,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT.AGE11_15MA,STAGSEARCHFORPARTY,ACCOUNTDESCRIPTION,20,similarity_based,Similarity-based mapping with score: 0.206,rule_based,false,3,20,true,5,,1,2025-06-17T15:30:23.331037,8,false
799,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT,AGE11_15UN,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT.AGE11_15UN,SPSAPPLAPPLPRTSQLVARPRTMODEL,PAGENBR,30,similarity_based,Similarity-based mapping with score: 0.306,rule_based,false,2,30,true,7,,2,2025-06-17T15:30:27.007100,8,false
800,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT,AGE16_17FE,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT.AGE16_17FE,STAGSEARCHFORPARTY,ACCOUNTDESCRIPTION,20,similarity_based,Similarity-based mapping with score: 0.206,rule_based,false,3,20,true,5,,1,2025-06-17T15:30:30.793756,9,false
801,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT,AGE16_17MA,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT.AGE16_17MA,STAGSEARCHFORPARTY,ACCOUNTDESCRIPTION,20,similarity_based,Similarity-based mapping with score: 0.206,rule_based,false,3,20,true,5,,1,2025-06-17T15:30:34.581302,9,false
802,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT,AGE16_17UN,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT.AGE16_17UN,SPSAPPLAPPLPRTSQLVARPRTMODEL,PAGENBR,30,similarity_based,Similarity-based mapping with score: 0.306,rule_based,false,2,30,true,7,,2,2025-06-17T15:30:38.116401,9,false
803,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT,AGE3_5FEMA,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT.AGE3_5FEMA,STAGLOANTRIAL,DATEMAT,30,similarity_based,Similarity-based mapping with score: 0.306,rule_based,false,2,30,true,10,,2,2025-06-17T15:30:41.799066,9,false
804,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT,AGE3_5MALE,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT.AGE3_5MALE,RTXNBONDREDEMPTION,FACEVALUE,34,similarity_based,Similarity-based mapping with score: 0.343,rule_based,false,2,34,true,10,,2,2025-06-17T15:30:45.351576,9,false
805,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT,AGE3_5UNKN,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT.AGE3_5UNKN,VIEW_WIREREQ,AGENTORGNBR,33,similarity_based,Similarity-based mapping with score: 0.334,rule_based,false,2,33,true,10,,2,2025-06-17T15:30:48.878842,9,false
806,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT,AGE6_10FEM,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT.AGE6_10FEM,STAGSEARCHFORPARTY,ACCOUNTDESCRIPTION,20,similarity_based,Similarity-based mapping with score: 0.206,rule_based,false,3,20,true,5,,1,2025-06-17T15:30:52.772335,9,false
807,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT,AGE6_10MAL,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT.AGE6_10MAL,STAGLOANTRIAL,DATEMAT,30,similarity_based,Similarity-based mapping with score: 0.301,rule_based,false,2,30,true,10,,2,2025-06-17T15:30:56.270555,9,false
808,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT,AGE6_10UNK,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT.AGE6_10UNK,SPSAPPLAPPLPRTSQLVARPRTMODEL,PAGENBR,30,similarity_based,Similarity-based mapping with score: 0.306,rule_based,false,2,30,true,7,,2,2025-06-17T15:30:59.756163,9,false
809,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT,ANB_BRANCH_DETAIL_ID,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT.ANB_BRANCH_DETAIL_ID,VIEW_WH_ACCTCOMMON,BRANCHNAME,30,similarity_based,Similarity-based mapping with score: 0.307,rule_based,false,2,30,true,8,,2,2025-06-17T15:31:03.367364,9,false
810,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT,BUSINESS_RETAIL_FLAG,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT.BUSINESS_RETAIL_FLAG,STATE,BUSINESSVALIDYN,40,similarity_based,Similarity-based mapping with score: 0.406,rule_based,false,2,40,true,8,,2,2025-06-17T15:31:07.601653,9,false
811,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT,CARD_BANK,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT.CARD_BANK,RTXNAGREEMENT,CARDTXNNBR,39,similarity_based,Similarity-based mapping with score: 0.393,rule_based,false,2,39,true,10,,2,2025-06-17T15:31:11.060975,9,false
812,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT,CARD_GAS,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT.CARD_GAS,VIEW_CARDSTATVIEW_PCI,CARDSTATDESC,40,similarity_based,Similarity-based mapping with score: 0.405,rule_based,false,2,40,true,10,,2,2025-06-17T15:31:14.463243,9,false
813,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT,CARD_GOLD,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT.CARD_GOLD,VIEW_CARDSTATVIEW_PCI,CARDSTATCD,39,similarity_based,Similarity-based mapping with score: 0.393,rule_based,false,2,39,true,10,,2,2025-06-17T15:31:17.941527,9,false
814,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT,CARD_TRAVEL,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT.CARD_TRAVEL,VIEW_CARDSTATVIEW_PCI,CARDSTATDESC,42,similarity_based,Similarity-based mapping with score: 0.428,rule_based,false,2,42,true,10,,2,2025-06-17T15:31:21.539075,9,false
815,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT,CARD_UNKNOWN,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT.CARD_UNKNOWN,RTXNAGREEMENT,CARDTXNNBR,38,similarity_based,Similarity-based mapping with score: 0.389,rule_based,false,2,38,true,10,,2,2025-06-17T15:31:25.244587,9,false
816,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT,CARD_UPSCALE,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT.CARD_UPSCALE,VIEW_CARDSTATVIEW_PCI,CARDSTATCD,38,similarity_based,Similarity-based mapping with score: 0.380,rule_based,false,2,38,true,10,,2,2025-06-17T15:31:29.145808,9,false
817,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT,CC_USER,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT.CC_USER,DBBUILDERSESSION,USER,50,similarity_based,Similarity-based mapping with score: 0.504,rule_based,false,2,50,true,10,,2,2025-06-17T15:31:32.957103,9,false
818,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT,CEN_TOTAL_PROFIT,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT.CEN_TOTAL_PROFIT,WH_ACCTLOAN,TOTALPI,53,banking_rule,Total amount or count for aggregation,banking_rules,false,2,53,true,10,,2,2025-06-17T15:31:36.911108,9,false
819,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT,CHILDREN,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT.CHILDREN,WH_ADDR,MAILADDRYN,37,similarity_based,Similarity-based mapping with score: 0.372,rule_based,false,2,37,true,10,,2,2025-06-17T15:31:40.358504,9,false
820,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT,ACCOUNTS_COUNT,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT.ACCOUNTS_COUNT,STAGSEARCHFORPARTY,ACCOUNTNBR,46,similarity_based,Similarity-based mapping with score: 0.468,rule_based,false,2,46,true,10,,2,2025-06-17T15:31:44.184024,9,false
821,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT,ATM_ITEMS_COUNT,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT.ATM_ITEMS_COUNT,CURRENCYEXCHDISCOUNTHIST,PCTDISCOUNT,41,similarity_based,Similarity-based mapping with score: 0.415,rule_based,false,2,41,true,10,,2,2025-06-17T15:31:48.099396,9,false
822,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT,DEBIT_ECARD_ITEMS_COUNT,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT.DEBIT_ECARD_ITEMS_COUNT,RTXNCASHCOUNT,DENOMINATIONCOUNT,53,banking_rule,Debit transaction indicator for accounting,banking_rules,false,2,53,true,10,,2,2025-06-17T15:31:52.620866,9,false
823,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT,DEPOSIT_ACCOUNTS_COUNT,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT.DEPOSIT_ACCOUNTS_COUNT,RTXNCASHCOUNT,DENOMINATIONCOUNT,37,similarity_based,Similarity-based mapping with score: 0.379,rule_based,false,2,37,true,10,,2,2025-06-17T15:31:56.941383,9,false
824,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT,ELECTRONIC_ITEMS_COUNT,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT.ELECTRONIC_ITEMS_COUNT,VIEW_ELECTRONICMSGDOC,ELECTRONICMSGDOCNBR,49,similarity_based,Similarity-based mapping with score: 0.491,rule_based,false,2,49,true,10,,2,2025-06-17T15:32:01.283635,9,false
825,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT,ITEMS_DEPOSITED_COUNT,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT.ITEMS_DEPOSITED_COUNT,RTXNCASHCOUNT,DENOMINATIONCOUNT,35,similarity_based,Similarity-based mapping with score: 0.351,rule_based,false,2,35,true,10,,2,2025-06-17T15:32:05.512645,9,false
826,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT,LOAN_ACCOUNTS_COUNT,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT.LOAN_ACCOUNTS_COUNT,STAGSEARCHFORPARTY,ACCOUNTDESCRIPTION,40,similarity_based,Similarity-based mapping with score: 0.405,rule_based,false,2,40,true,10,,2,2025-06-17T15:32:09.590757,9,false
827,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT,OTHER_ACCOUNTS_COUNT,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT.OTHER_ACCOUNTS_COUNT,STAGSEARCHFORPARTY,ACCOUNTDESCRIPTION,38,similarity_based,Similarity-based mapping with score: 0.389,rule_based,false,2,38,true,10,,2,2025-06-17T15:32:13.779603,9,false
828,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT,SERVICES_COUNT,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT.SERVICES_COUNT,RTXNEXCP,SERVICECHARGEYN,45,similarity_based,Similarity-based mapping with score: 0.453,rule_based,false,2,45,true,10,,2,2025-06-17T15:32:17.551078,9,false
829,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT,DECDEPOSITS_R,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT.DECDEPOSITS_R,VIEW_CARDTXN_PCI,DEPOSITHOLDDAYS,40,similarity_based,Similarity-based mapping with score: 0.401,rule_based,false,2,40,true,10,,2,2025-06-17T15:32:21.261241,9,false
830,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT,DECDEPOSITS_SS,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT.DECDEPOSITS_SS,VIEW_CARDTXN_PCI,DEPOSITHOLDDAYS,40,similarity_based,Similarity-based mapping with score: 0.402,rule_based,false,2,40,true,10,,2,2025-06-17T15:32:25.018423,9,false
831,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT,DECLOANS_R,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT.DECLOANS_R,DOC,DOCLOCATION,39,similarity_based,Similarity-based mapping with score: 0.394,rule_based,false,2,39,true,10,,2,2025-06-17T15:32:28.566808,9,false
832,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT,DECLOANS_SS,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT.DECLOANS_SS,WH_PROP2,DATELASTASSM,38,similarity_based,Similarity-based mapping with score: 0.387,rule_based,false,2,38,true,10,,2,2025-06-17T15:32:32.159672,9,false
833,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT,DEC_TOTAL_PROFIT_R,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT.DEC_TOTAL_PROFIT_R,WH_ACCTLOAN,TOTALPI,49,banking_rule,Total amount or count for aggregation,banking_rules,false,2,49,true,10,,2,2025-06-17T15:32:36.696569,9,false
834,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT,DEC_TOTAL_PROFIT_SS,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT.DEC_TOTAL_PROFIT_SS,STAGSEARCHFORPARTY,TOTALRESULTS,48,banking_rule,Total amount or count for aggregation,banking_rules,false,2,48,true,10,,2,2025-06-17T15:32:40.886661,9,false
835,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT,ED1,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT.ED1,VIEW_ESC_HIST,EDA,53,similarity_based,Similarity-based mapping with score: 0.533,rule_based,false,2,53,true,7,,2,2025-06-17T15:32:44.225220,9,false
